commit,parent1,parent2,ancestor,is pr,added lines,deleted lines,devs parent1,devs parent2,time,nr files,added files,deleted files,renamed files,copied files,modified files,nr commits1,nr commits2,density1,density2,fix,bug,feature,improve,document,refactor,update,add,remove,use,delete,change,messages_min,messages_max,messages_mean,messages_median,conflict,avg_density,avg_density_cat,added_lines_per_commit,deleted_lines_per_commit,files_per_commit,files_per_developer,messages_per_commit,commit_per_developer_on_branch1,commit_per_developer_on_branch2
11871,20382,14180,10723,0,26,0,32,2,1566,1,0,0,0,0,1,121,3,20,0,5,0,1,0,2,1,9,8,13,7,0,2,42,150,81.82644628099175,76.0,0,10.0,3,0.20967741935483872,0.0,0.008064516129032258,0.029411764705882353,0.6598906958144496,3.78125,1.5
11895,12374,17859,10621,0,14,4,16,1,155,2,0,0,0,0,4,50,1,42,0,10,3,0,0,2,0,2,14,2,3,0,1,56,220,98.86,95.0,1,21.0,3,0.27450980392156865,0.0784313725490196,0.0392156862745098,0.11764705882352941,1.9384313725490196,3.125,1.0
12607,24074,22460,16977,1,1,0,13,1,1637,1,0,0,0,0,1,28,1,0,0,5,0,0,0,1,0,2,13,0,0,0,0,24,75,50.42857142857143,51.5,0,0.0,,0.034482758620689655,0.0,0.034482758620689655,0.07142857142857142,1.7389162561576355,2.1538461538461537,1.0
26062,25101,1540,12043,0,0,0,1,1,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,16,16.0,16.0,1,0.0,,0.0,0.0,4.0,4.0,8.0,1.0,1.0
2142,1925,20198,4912,1,219,225,1,1,0,1,0,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,143,120.0,120.0,0,0.0,,73.0,75.0,0.3333333333333333,0.5,40.0,2.0,1.0
2597,19134,3684,12402,1,1,1,5,1,501,1,0,0,0,0,1,8,1,2,0,1,0,0,0,0,0,2,2,0,0,0,0,28,72,54.0,63.0,0,1.0,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,6.0,1.6,1.0
22011,2874,15145,14947,0,2,2,1,1,1174,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31,66,48.5,48.5,0,0.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,16.166666666666668,1.0,2.0
9391,25576,25404,11431,1,207,151,2,1,44,1,0,0,0,0,32,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48,83,62.5,59.5,0,1.5,2,41.4,30.2,0.2,0.3333333333333333,12.5,2.0,1.0
14210,18125,4057,10354,1,263,178,2,1,4,1,2,0,0,0,19,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,117,101.75,105.0,0,0.0,,52.6,35.6,0.2,0.3333333333333333,20.35,2.0,1.0
14659,24227,13259,14917,1,128,4,1,1,54,1,0,0,0,0,2,20,1,20,1,2,1,0,0,0,0,1,1,2,1,0,1,81,137,109.8,109.5,0,10.5,3,6.095238095238095,0.19047619047619047,0.047619047619047616,0.5,5.228571428571429,20.0,1.0
12399,3503,458,9080,0,18,3,74,1,1274,1,0,0,0,0,2,136,1,23,1,45,5,0,2,6,0,17,28,3,12,0,2,71,161,107.61764705882354,107.0,0,12.0,3,0.13138686131386862,0.021897810218978103,0.0072992700729927005,0.013333333333333334,0.7855302705023616,1.837837837837838,1.0
24737,6059,17077,8568,0,610,123,1,4,168,1,3,0,0,0,6,8,25,8,24,5,0,0,0,1,1,0,9,0,0,0,2,44,241,106.15,87.5,1,16.0,3,18.484848484848484,3.727272727272727,0.030303030303030304,0.2,3.216666666666667,8.0,6.25
6027,2388,22759,3272,1,29,7,78,1,381,1,0,0,0,0,2,361,1,170,0,59,8,2,6,8,0,28,87,9,18,1,12,64,291,110.25761772853186,108.0,0,85.0,3,0.08011049723756906,0.019337016574585635,0.0027624309392265192,0.012658227848101266,0.30457905449870676,4.628205128205129,1.0
4984,7186,9390,4175,0,10,3,14,2,563,1,0,0,0,0,4,125,2,18,1,26,0,0,1,0,0,12,23,2,4,1,5,19,136,53.868,55.5,1,9.5,3,0.07874015748031496,0.023622047244094488,0.007874015748031496,0.0625,0.42415748031496064,8.928571428571429,1.0
3387,13161,2346,10674,0,70,4,13,2,42,1,0,0,0,0,3,30,5,10,3,13,0,2,1,0,0,4,9,0,1,0,1,31,156,82.5,75.0,0,6.5,3,2.0,0.11428571428571428,0.02857142857142857,0.06666666666666667,2.357142857142857,2.3076923076923075,2.5
12068,24401,17718,14454,0,0,0,1,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,16,16.0,16.0,1,0.0,,0.0,0.0,1.5,1.5,8.0,1.0,1.0
20898,16089,21793,5915,1,223,543,9,1,285,4,0,3,0,0,25,21,1,6,0,7,0,0,0,1,1,1,1,4,3,0,1,62,194,101.61904761904762,101.0,0,3.0,2,10.136363636363637,24.681818181818183,0.18181818181818182,0.4,4.6190476190476195,2.3333333333333335,1.0
11922,15983,14266,9107,0,0,0,46,1,64,3,0,0,0,0,0,421,2,1,2,22,1,1,1,1,4,11,25,11,40,4,1,20,518,61.36698337292162,60.5,1,1.5,2,0.0,0.0,0.0070921985815602835,0.06382978723404255,0.1450756108106894,9.152173913043478,2.0
863,13570,13314,1934,1,1,1,2,1,95,1,0,0,0,0,1,3,1,3,1,0,0,0,0,0,0,1,2,0,0,0,0,41,58,47.33333333333333,43.0,0,2.0,2,0.25,0.25,0.25,0.3333333333333333,11.833333333333332,1.5,1.0
3806,23314,22934,5169,1,1,0,3,1,120,1,0,0,0,0,1,4,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,43,55,50.0,51.0,0,1.5,2,0.2,0.0,0.2,0.25,10.0,1.3333333333333333,1.0
24867,3004,5585,931,1,6,4,4,1,74,1,0,0,0,0,1,26,1,26,1,1,0,0,1,1,0,2,5,2,1,0,0,67,136,89.57692307692308,87.0,0,13.5,3,0.2222222222222222,0.14814814814814814,0.037037037037037035,0.2,3.3176638176638176,6.5,1.0
13005,16686,10298,10205,0,96,34,2,1,31,1,0,1,0,0,10,5,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,47,102,70.9,59.5,0,0.0,,13.714285714285714,4.857142857142857,0.14285714285714285,0.3333333333333333,10.12857142857143,2.5,2.0
5968,19212,14837,398,0,0,0,1,2,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,62,50.5,50.5,1,0.0,,0.0,0.0,0.3333333333333333,0.3333333333333333,16.833333333333332,1.0,1.0
23476,24538,21339,16832,1,7,5,18,1,172,1,0,0,0,0,1,207,1,153,0,46,4,1,1,6,5,15,49,8,15,0,1,114,567,152.64734299516908,150.0,0,76.5,3,0.03365384615384615,0.02403846153846154,0.004807692307692308,0.05263157894736842,0.7338814567075437,11.5,1.0
3367,16916,23809,5697,0,149,159,3,1,37,1,2,2,0,0,1,9,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,36,103,61.22222222222222,68.0,1,3.0,2,14.9,15.9,0.1,0.25,6.122222222222222,3.0,1.0
9649,11479,13832,8233,1,1,0,3,1,691,1,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,27,61,45.25,46.5,0,0.5,1,0.2,0.0,0.2,0.25,9.05,1.3333333333333333,1.0
2796,24647,2387,14540,0,75,0,6,1,116,1,1,0,0,0,1,18,2,14,2,4,0,0,0,0,0,1,6,0,2,0,0,34,138,72.5,71.0,0,8.0,3,3.75,0.0,0.05,0.14285714285714285,3.625,3.0,2.0
19614,13884,25156,12053,1,1,0,2,1,159,1,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,26,55,35.66666666666667,26.0,0,1.5,2,0.25,0.0,0.25,0.3333333333333333,8.916666666666668,1.5,1.0
10042,5508,15983,1064,0,68,0,7,1,186,1,1,0,0,0,1,69,1,53,0,15,0,0,9,0,1,2,12,1,5,0,2,49,141,82.52173913043478,80.0,0,26.5,3,0.9714285714285714,0.0,0.014285714285714285,0.125,1.1788819875776397,9.857142857142858,1.0
3073,24147,1230,11013,0,1,0,7,1,79,1,0,0,0,0,1,16,1,11,0,1,0,0,0,0,0,0,5,1,1,0,1,43,149,87.375,86.0,0,5.5,3,0.058823529411764705,0.0,0.058823529411764705,0.125,5.139705882352941,2.2857142857142856,1.0
9895,6478,19141,16272,1,24,3,8,2,193,1,1,0,0,0,2,94,5,13,1,11,1,0,0,2,0,5,25,8,4,0,2,16,134,62.3468085106383,60.0,0,7.0,3,0.24242424242424243,0.030303030303030304,0.010101010101010102,0.1,0.6297657425316999,11.75,2.5
4677,17369,10081,808,0,31955,7407,4,4,3355,7,358,77,31,0,6,12,298,0,0,51,2,0,3,4,4,7,74,20,20,1,5,32,226,78.98881431767337,75.5,1,0.0,,103.08064516129032,23.893548387096775,0.02258064516129032,0.875,0.2548026268312044,3.0,74.5
1606,11810,6918,16729,1,0,0,8,1,1553,1,0,0,0,0,0,44,1,0,0,7,3,0,1,0,0,1,6,3,0,0,2,37,129,70.8409090909091,67.5,0,0.0,,0.0,0.0,0.022222222222222223,0.1111111111111111,1.5742424242424242,5.5,1.0
1512,23160,10607,5395,1,119,36,71,1,342,1,0,0,0,0,2,319,2,78,0,66,5,1,1,15,1,17,67,18,28,5,17,51,481,107.93260188087774,100.5,0,39.0,3,0.3707165109034268,0.11214953271028037,0.003115264797507788,0.013888888888888888,0.3362386351429213,4.492957746478873,2.0
8011,3372,21240,3965,1,29,29,3,1,33,1,0,0,0,0,22,4,1,2,0,0,0,0,0,2,0,0,1,0,1,0,0,83,193,121.0,104.0,0,1.0,1,5.8,5.8,0.2,0.25,24.2,1.3333333333333333,1.0
14113,11492,5321,14645,0,4512,3902,1,18,435,3,12,7,1,0,68,16,150,1,70,36,5,1,3,8,2,17,30,2,5,1,4,20,249,86.25416666666666,78.5,1,35.5,3,27.180722891566266,23.50602409638554,0.018072289156626505,0.15789473684210525,0.5196034136546185,16.0,8.333333333333334
25693,1871,5046,1619,1,1,0,5,1,795,1,0,0,0,0,1,10,1,0,0,0,0,1,0,0,0,1,6,0,0,0,0,31,92,70.0,70.5,0,0.0,,0.09090909090909091,0.0,0.09090909090909091,0.16666666666666666,6.363636363636363,2.0,1.0
9930,18516,910,3609,0,693,50,1,3,69,1,6,0,0,0,3,1,17,1,12,3,1,0,0,2,0,1,4,0,1,0,0,43,73,56.588235294117645,58.0,0,6.5,3,38.5,2.7777777777777777,0.05555555555555555,0.25,3.1437908496732025,1.0,5.666666666666667
12560,6690,9989,16264,1,113,0,2,1,77,1,1,0,0,0,1,5,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,52,106,75.2,63.0,0,2.0,2,18.833333333333332,0.0,0.16666666666666666,0.3333333333333333,12.533333333333333,2.5,1.0
20578,9866,2049,16351,1,1,1,3,1,48,1,0,0,0,0,1,5,1,5,1,0,0,0,0,0,0,2,1,0,0,0,0,39,58,46.0,39.0,0,3.0,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,7.666666666666667,1.6666666666666667,1.0
8433,5485,7287,16351,1,1,0,15,1,50,1,0,0,0,0,1,38,3,38,3,2,0,0,0,0,0,3,11,1,3,0,0,25,97,55.10526315789474,53.0,0,20.5,3,0.024390243902439025,0.0,0.024390243902439025,0.0625,1.34403080872914,2.533333333333333,3.0
18664,20262,23733,17029,0,105,49,1,36,2973,1,0,0,0,0,3,2,99,1,0,12,0,0,0,0,0,13,32,15,1,0,7,45,149,77.42929292929293,76.5,1,0.5,1,1.0396039603960396,0.48514851485148514,0.009900990099009901,0.02702702702702703,0.7666266626662666,2.0,2.75
6778,12010,292,7178,1,1653,3287,22,1,238,1,1,18,0,0,84,52,15,25,8,16,1,0,0,0,0,4,9,3,5,0,4,33,293,116.51923076923076,107.5,0,16.5,3,24.671641791044777,49.059701492537314,0.014925373134328358,0.043478260869565216,1.739092996555683,2.3636363636363638,15.0
4763,6038,9815,1316,0,5,43,1,1,0,1,1,0,0,0,3,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,48,29.58139534883721,26.0,0,0.0,,0.10869565217391304,0.9347826086956522,0.021739130434782608,0.5,0.6430738119312437,43.0,3.0
1658,3182,21950,15371,1,98,2,2,2,67,1,5,0,0,0,3,15,11,0,1,0,0,0,1,1,0,15,8,1,1,0,0,30,154,70.22424242424242,59.0,0,0.5,1,3.769230769230769,0.07692307692307693,0.038461538461538464,0.25,2.700932400932401,7.5,5.5
23370,19181,7371,15057,1,0,0,1,1,23,1,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50,20.0,15.0,0,0.0,,0.0,0.0,0.125,0.5,2.5,7.0,1.0
23184,17005,4228,3591,0,191,85,3,1,6,5,1,0,0,0,11,73,8,0,0,42,13,0,0,0,1,4,16,4,12,0,14,44,802,162.5513698630137,133.0,1,0.0,,2.3580246913580245,1.0493827160493827,0.06172839506172839,1.25,2.006807035345848,24.333333333333332,8.0
24639,8592,10367,4971,1,2,0,3,1,0,1,0,0,0,0,1,4,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,36,100,67.25,66.5,0,0.0,,0.3333333333333333,0.0,0.16666666666666666,0.25,11.208333333333334,1.3333333333333333,2.0
23326,3855,24176,13819,1,207,8,6,2,695,1,0,0,0,0,7,25,4,3,3,7,3,0,0,0,0,0,4,0,3,0,0,38,410,140.86,140.0,0,3.0,2,7.137931034482759,0.27586206896551724,0.034482758620689655,0.125,4.857241379310345,4.166666666666667,2.0
19907,10345,20516,8885,1,10,0,2,1,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,78,73.0,73.0,0,0.0,,2.5,0.0,0.25,0.3333333333333333,18.25,1.0,2.0
587,24269,10167,17143,0,124,53,1,1,22,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,175,175,175.0,175.0,1,0.0,,62.0,26.5,0.5,0.5,87.5,1.0,1.0
6121,9329,3440,16212,1,0,0,22,1,1309,1,0,0,0,0,1,381,1,37,0,16,0,0,1,0,0,69,0,0,0,4,0,18,77,35.6745406824147,28.0,0,18.5,3,0.0,0.0,0.002617801047120419,0.043478260869565216,0.09338884995396518,17.318181818181817,1.0
24101,8276,7097,13684,0,76,39,42,1,48,2,0,0,0,0,5,365,5,1,5,20,1,1,1,1,4,10,23,10,30,2,0,72,563,111.86301369863014,112.0,0,3.0,2,0.20540540540540542,0.10540540540540541,0.005405405405405406,0.046511627906976744,0.30233246945575715,8.69047619047619,5.0
20181,6437,6393,14639,0,12,20,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18.0,18.0,0,0.0,,6.0,10.0,0.5,0.5,9.0,1.0,1.0
14555,17343,13594,8654,1,1394,129,4,2,192,1,6,0,0,0,13,7,21,7,13,8,0,0,0,2,1,3,3,0,0,0,1,11,168,80.42857142857143,63.0,0,10.0,3,49.785714285714285,4.607142857142857,0.03571428571428571,0.16666666666666666,2.872448979591837,1.75,10.5
1180,20806,10632,3931,1,2,0,25,1,294,1,0,0,0,0,1,101,1,41,0,16,1,0,1,1,0,8,13,1,6,0,6,43,160,81.95049504950495,80.0,0,20.5,3,0.0196078431372549,0.0,0.00980392156862745,0.038461538461538464,0.8034362259755388,4.04,1.0
15110,25036,15760,10400,0,1,0,2,2,0,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,100,78.16666666666667,85.5,0,0.0,,0.2,0.0,0.2,0.25,15.633333333333335,1.5,1.0
13725,2317,19459,6131,0,7,3,8,1,55,1,0,0,0,0,1,15,1,6,0,0,0,0,0,0,0,0,9,0,0,0,0,68,121,89.33333333333334,89.0,1,3.0,2,0.4375,0.1875,0.0625,0.1111111111111111,5.583333333333334,1.875,1.0
18120,17682,22831,13377,0,74,50,1,1,22,2,0,0,0,0,2,3,6,0,0,2,0,0,0,0,0,2,0,0,0,0,0,30,96,71.5,81.5,0,0.0,,8.222222222222221,5.555555555555555,0.2222222222222222,1.0,7.944444444444445,3.0,6.0
1548,6185,4772,12926,1,43,34,43,1,346,2,0,0,0,0,4,159,1,53,1,29,0,0,1,10,0,11,20,7,13,0,3,171,358,216.0188679245283,209.0,0,27.0,3,0.26875,0.2125,0.0125,0.045454545454545456,1.350117924528302,3.697674418604651,1.0
1863,6126,16842,1718,0,24,16,1,1,212,1,0,0,0,0,4,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,48,17.166666666666664,11.0,1,1.0,1,3.4285714285714284,2.2857142857142856,0.14285714285714285,0.5,2.452380952380952,1.0,6.0
22882,13890,8641,5860,1,1,0,2,1,329,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,52,75,63.5,63.5,0,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,21.166666666666668,1.0,1.0
19593,9571,15325,798,1,29,18,17,1,15,1,0,0,0,0,1,52,1,0,0,6,2,0,1,2,0,3,7,1,2,0,2,75,174,118.71153846153844,117.5,0,0.0,,0.5471698113207547,0.33962264150943394,0.018867924528301886,0.05555555555555555,2.239840348330914,3.0588235294117645,1.0
78,2020,14864,1850,1,144,40,2,1,35,1,0,0,0,0,2,12,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,42,163,84.75,83.0,0,0.0,,11.076923076923077,3.076923076923077,0.07692307692307693,0.3333333333333333,6.519230769230769,6.0,1.0
4835,14605,12603,16160,0,5073,3150,2,7,25,2,3,0,0,0,90,5,13,0,5,3,1,0,2,0,1,0,2,1,0,0,1,17,213,92.83076923076923,68.0,1,2.5,2,281.8333333333333,175.0,0.1111111111111111,0.2222222222222222,5.157264957264958,2.5,1.8571428571428572
13406,18355,1277,3755,0,887,256,2,2,256,2,2,0,0,0,29,42,15,0,15,20,1,2,1,5,0,3,19,2,6,0,2,59,529,242.51904761904763,206.5,0,7.5,3,15.56140350877193,4.491228070175438,0.03508771929824561,0.5,4.254720133667502,21.0,7.5
14996,22975,23860,10422,0,2,0,74,1,2262,1,0,0,0,0,1,190,1,43,0,11,0,6,0,0,0,10,68,1,1,0,2,15,149,47.32105263157895,44.0,1,21.5,3,0.010471204188481676,0.0,0.005235602094240838,0.013333333333333334,0.24775420225957565,2.5675675675675675,1.0
16148,17980,9835,13901,1,1,1,2,1,35,1,0,0,0,0,1,5,1,3,0,1,0,0,0,0,0,0,1,2,0,0,0,36,73,57.8,69.0,0,1.5,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,9.633333333333333,2.5,1.0
15822,581,26223,3434,1,2,1,16,1,1754,1,0,0,0,0,1,93,1,8,1,3,9,0,1,3,0,13,14,2,7,0,3,106,254,145.91397849462365,144.0,0,4.5,2,0.02127659574468085,0.010638297872340425,0.010638297872340425,0.058823529411764705,1.5522763669640813,5.8125,1.0
22926,14922,26319,1317,1,1,0,4,1,66,1,0,0,0,0,1,8,1,4,1,0,0,0,0,0,0,0,6,0,0,0,0,53,104,74.5,68.5,0,2.5,2,0.1111111111111111,0.0,0.1111111111111111,0.2,8.277777777777779,2.0,1.0
12091,10760,12899,2570,0,0,0,133,4,146,9,0,0,0,0,0,430,6,123,6,79,5,2,7,0,2,56,77,33,27,1,9,40,207,94.25813953488372,88.0,1,64.5,3,0.0,0.0,0.020642201834862386,0.06569343065693431,0.21618839342863239,3.2330827067669174,1.5
7709,8126,12863,961,0,146,70,4,4,182,6,0,0,0,0,10,152,7,58,2,37,1,0,0,1,0,26,28,4,2,2,2,14,173,66.74154135338347,66.0,1,30.0,3,0.9182389937106918,0.44025157232704404,0.03773584905660377,0.75,0.41975812171939286,38.0,1.75
19602,14472,24192,4692,0,0,0,1,1,2,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,78.0,78.0,0,0.0,,0.0,0.0,7.5,7.5,39.0,1.0,1.0
19654,20865,2636,14807,1,1,0,53,1,4109,1,0,0,0,0,1,135,1,5,0,4,0,0,1,0,0,14,42,3,2,0,1,47,139,77.71851851851852,83.0,0,2.5,2,0.007352941176470588,0.0,0.007352941176470588,0.018518518518518517,0.5714596949891068,2.547169811320755,1.0
7480,10286,11232,4062,1,1,0,2,2,217,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,33,77,55.0,55.0,0,0.5,1,0.25,0.0,0.25,0.25,13.75,1.0,1.0
1602,13074,16686,15509,1,92,20,5,2,85,1,0,0,0,0,8,22,3,10,2,7,0,0,0,0,1,0,4,3,4,0,0,38,209,108.15151515151516,93.5,0,6.0,3,3.68,0.8,0.04,0.14285714285714285,4.326060606060606,4.4,1.5
23938,18828,26048,6186,1,438,0,3,1,445,1,9,0,0,0,1,13,12,1,0,2,1,0,0,0,0,1,11,0,1,0,0,61,165,101.47435897435898,95.0,0,0.5,1,17.52,0.0,0.04,0.25,4.058974358974359,4.333333333333333,12.0
7472,3494,24063,5666,0,67,2,4,1,32,1,1,0,1,0,1,13,2,10,0,1,2,0,0,0,0,0,0,0,0,0,0,31,99,64.73076923076923,56.5,1,5.0,2,4.466666666666667,0.13333333333333333,0.06666666666666667,0.2,4.315384615384615,3.25,2.0
7832,18789,2802,11401,1,1,0,2,1,81,1,0,0,0,0,1,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,28,63,45.5,45.5,0,1.5,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,15.166666666666666,1.0,1.0
25344,15123,14194,16389,0,145776,145758,1,1,0,2,1,0,0,0,1152,3,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,81,37.66666666666667,16.0,1,0.0,,29155.2,29151.6,0.4,1.0,7.533333333333334,3.0,2.0
5629,17350,24621,5910,0,34,7,1,13,1335,1,0,0,0,0,4,1,29,0,6,1,0,0,0,0,0,5,10,1,0,0,0,25,67,52.72413793103448,59.0,1,3.0,2,1.1333333333333333,0.23333333333333334,0.03333333333333333,0.07142857142857142,1.7574712643678159,1.0,2.230769230769231
22814,9390,1328,12035,0,35,0,14,1,451,1,0,0,0,0,2,155,1,37,0,32,0,0,6,0,0,3,34,9,6,0,2,50,129,79.74193548387098,78.0,0,18.5,3,0.22435897435897437,0.0,0.00641025641025641,0.06666666666666667,0.511166253101737,11.071428571428571,1.0
26868,2050,3132,10872,1,1,0,4,1,7,1,0,0,0,0,1,6,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,37,77,56.66666666666667,57.0,0,0.0,,0.14285714285714285,0.0,0.14285714285714285,0.2,8.095238095238097,1.5,1.0
17630,20925,9885,6819,1,1,1,33,1,4473,1,0,0,0,0,1,107,1,0,0,29,2,1,0,5,0,10,18,4,5,0,6,45,200,78.58878504672897,76.0,0,0.0,,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.029411764705882353,0.7276739356178609,3.242424242424242,1.0
20466,11181,12114,14915,0,14,0,1,2,220,2,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,93,222,143.25,129.0,0,0.5,1,2.8,0.0,0.4,0.6666666666666666,28.65,1.0,2.0
17779,851,19402,2652,0,6626,5073,18,25,2310,12,12,1,1,0,76,131,110,0,5,27,2,0,0,1,2,25,16,16,12,0,11,22,404,88.78507980569049,90.5,1,2.5,2,27.493775933609957,21.04979253112033,0.04979253112033195,0.27906976744186046,0.36840282077049996,7.277777777777778,4.4
23875,2804,6029,1766,0,118,65,1,11,149,1,0,0,0,0,12,2,13,1,9,7,0,0,0,1,0,1,1,3,3,0,0,25,137,75.46153846153845,77.0,1,5.0,2,7.866666666666666,4.333333333333333,0.06666666666666667,0.08333333333333333,5.03076923076923,2.0,1.1818181818181819
21781,6196,24770,7223,1,4,2,15,1,862,3,0,0,0,0,3,70,1,2,0,15,1,0,0,2,0,4,8,3,2,0,3,50,247,85.74285714285713,87.0,0,1.0,1,0.056338028169014086,0.028169014084507043,0.04225352112676056,0.1875,1.207645875251509,4.666666666666667,1.0
4327,22562,19924,4697,0,8,0,1,2,0,1,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,57,44.0,44.0,1,0.0,,2.0,0.0,0.25,0.3333333333333333,11.0,2.0,1.0
16905,14997,18488,5092,0,0,2,3,1,76,1,0,0,0,0,1,4,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,126,144,135.0,135.0,0,1.0,1,0.0,0.4,0.2,0.25,27.0,1.3333333333333333,1.0
3896,11958,7163,4292,1,1,0,12,1,1840,1,0,0,0,0,1,20,1,3,0,0,0,0,0,0,0,1,10,0,0,0,0,45,87,68.25,75.5,0,1.5,2,0.047619047619047616,0.0,0.047619047619047616,0.07692307692307693,3.25,1.6666666666666667,1.0
195,21129,23354,15216,0,2,1,10,1,110,1,0,0,0,0,1,45,1,35,0,2,0,1,0,1,0,18,8,0,8,0,5,49,299,84.06666666666666,74.0,0,17.5,3,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.09090909090909091,1.8275362318840578,4.5,1.0
24585,6509,17432,13210,1,3,3,6,1,14,1,0,0,0,0,1,18,1,0,0,7,0,0,0,4,0,3,3,0,0,1,1,62,117,92.16666666666666,92.0,0,0.0,,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.14285714285714285,4.8508771929824555,3.0,1.0
4427,20485,4093,15468,0,1139,78,2,6,3581,9,8,0,0,0,12,3,26,0,0,5,1,0,0,0,0,3,1,0,1,0,2,43,168,80.21794871794873,82.5,1,0.0,,39.275862068965516,2.689655172413793,0.3103448275862069,1.125,2.766136162687887,1.5,4.333333333333333
10864,20953,22441,17470,1,97,25,7,1,75,1,0,0,0,0,3,19,1,14,1,5,0,0,3,3,0,1,2,0,1,0,1,50,130,80.89473684210526,81.0,0,7.5,3,4.85,1.25,0.05,0.125,4.044736842105263,2.7142857142857144,1.0
5880,13065,12173,12081,0,6,1,1,1,7,2,0,0,0,0,3,16,1,0,0,1,0,0,0,2,0,2,4,1,1,0,0,53,95,73.1875,75.0,1,0.0,,0.35294117647058826,0.058823529411764705,0.11764705882352941,1.0,4.305147058823529,16.0,1.0
11469,17308,129,9379,1,1,1,2,1,14,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,123,119.5,119.5,0,0.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,39.833333333333336,1.0,1.0
18141,7798,10395,12064,0,37,2,2,3,17,1,1,0,0,0,3,6,4,0,0,2,0,0,0,0,0,0,5,1,1,0,0,77,106,91.33333333333334,89.5,1,0.0,,3.7,0.2,0.1,0.2,9.133333333333335,3.0,1.3333333333333333
25558,9024,12316,14409,0,712,112,1,8,104,2,5,0,0,0,12,3,45,2,41,8,0,0,0,0,1,1,12,1,0,0,3,26,107,61.86666666666666,62.0,1,21.5,3,14.833333333333334,2.3333333333333335,0.041666666666666664,0.2222222222222222,1.2888888888888888,3.0,5.625
10405,18711,12140,9535,0,33,28,1,4,6,1,0,0,0,0,5,10,14,0,0,8,0,0,0,0,0,2,6,0,0,0,1,24,164,73.17142857142858,82.5,0,0.0,,1.375,1.1666666666666667,0.041666666666666664,0.2,3.048809523809524,10.0,3.5
6924,1456,6200,9420,0,9681,10840,1,29,342,2,47,6,8,0,123,2,144,0,27,35,2,0,0,2,6,5,29,5,5,1,5,54,194,106.75,106.5,1,13.5,3,66.3082191780822,74.24657534246575,0.0136986301369863,0.06666666666666667,0.7311643835616438,2.0,4.9655172413793105
